"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"16.10.2020","72,89","73,52","74,03","72,27","9,31M","-0,84%"
"15.10.2020","73,51","71,82","73,72","71,39","10,05M","0,77%"
"14.10.2020","72,95","73,28","74,43","72,91","7,06M","-0,61%"
"13.10.2020","73,40","74,74","74,74","72,78","10,44M","-1,49%"
"12.10.2020","74,51","73,63","74,95","73,20","9,06M","0,69%"
"09.10.2020","74,00","75,86","76,09","73,98","12,26M","-1,62%"
"08.10.2020","75,22","74,39","75,55","73,99","11,59M","1,95%"
"07.10.2020","73,78","72,17","73,92","71,56","15,41M","2,05%"
"06.10.2020","72,30","73,84","74,32","72,25","15,29M","-0,55%"
"05.10.2020","72,70","71,52","72,73","70,71","12,05M","2,12%"
"02.10.2020","71,19","68,92","71,67","68,82","9,85M","1,09%"
"01.10.2020","70,42","71,51","71,88","70,03","14,93M","-2,19%"
"30.09.2020","72,00","72,25","72,89","71,61","10,47M","0,14%"
"29.09.2020","71,90","74,00","74,14","71,11","10,56M","-2,75%"
"28.09.2020","73,93","73,64","74,76","73,15","12,86M","2,92%"
"25.09.2020","71,83","71,01","72,48","70,77","11,07M","0,04%"
"24.09.2020","71,80","71,25","73,03","70,50","15,20M","-0,21%"
"23.09.2020","71,95","75,59","75,91","71,85","16,65M","-4,74%"
"22.09.2020","75,53","76,15","77,53","75,35","9,15M","-1,01%"
"21.09.2020","76,30","76,24","76,65","74,68","16,20M","-2,44%"
"18.09.2020","78,21","77,88","79,15","77,50","14,52M","-0,74%"
"17.09.2020","78,79","77,53","78,85","76,37","10,52M","0,29%"
"16.09.2020","78,56","76,35","79,48","75,96","13,02M","2,89%"
"15.09.2020","76,35","77,56","78,48","75,96","11,73M","-1,22%"
"14.09.2020","77,29","77,48","77,98","76,92","8,18M","-0,51%"
"11.09.2020","77,69","78,24","78,69","77,07","13,73M","-0,59%"
"10.09.2020","78,15","80,63","80,89","78,05","11,85M","-2,35%"
"09.09.2020","80,03","79,97","81,07","79,68","9,27M","1,34%"
"08.09.2020","78,97","80,50","80,58","78,04","14,94M","-3,61%"
"04.09.2020","81,93","82,46","83,64","80,90","10,52M","-0,43%"
"03.09.2020","82,28","83,05","84,49","81,71","16,18M","-1,09%"
"02.09.2020","83,19","83,06","83,96","82,70","10,82M","0,13%"
"01.09.2020","83,08","83,26","83,63","82,45","9,00M","-1,01%"
"31.08.2020","83,93","85,83","85,90","83,87","9,44M","-1,99%"
"28.08.2020","85,63","85,05","85,73","84,32","7,31M","0,85%"
"27.08.2020","84,91","85,16","85,63","83,97","7,44M","0,15%"
"26.08.2020","84,78","85,71","85,84","84,66","7,49M","-1,57%"
"25.08.2020","86,13","88,01","88,04","85,76","6,84M","-1,23%"
"24.08.2020","87,20","85,60","87,34","84,89","8,74M","2,49%"
"21.08.2020","85,08","84,67","85,09","83,51","9,00M","0,32%"
"20.08.2020","84,81","85,42","86,89","84,73","7,87M","-1,83%"
"19.08.2020","86,39","87,30","87,90","86,20","9,12M","-1,42%"
"18.08.2020","87,63","88,97","89,37","87,32","7,98M","-3,46%"
"17.08.2020","90,77","90,35","91,58","89,72","10,47M","0,46%"
"14.08.2020","90,35","89,00","90,59","88,85","6,34M","0,59%"
"13.08.2020","89,82","89,87","91,28","89,76","7,31M","-0,99%"
"12.08.2020","90,72","90,80","91,66","89,45","9,06M","1,23%"
"11.08.2020","89,62","91,95","93,01","89,17","9,07M","-0,12%"
"10.08.2020","89,73","87,94","89,76","87,60","8,15M","3,38%"
"07.08.2020","86,80","86,88","87,11","85,74","7,19M","-0,77%"
"06.08.2020","87,47","86,43","87,90","86,10","7,04M","0,31%"
"05.08.2020","87,20","88,14","88,43","86,40","7,35M","0,82%"
"04.08.2020","86,49","84,48","86,72","84,28","9,08M","1,98%"
"03.08.2020","84,81","83,98","85,14","83,80","11,22M","1,04%"
"31.07.2020","83,94","83,25","84,10","81,51","19,12M","-2,70%"
"30.07.2020","86,27","88,43","88,50","85,70","10,11M","-4,22%"
"29.07.2020","90,07","89,48","90,08","88,58","6,39M","1,08%"
"28.07.2020","89,11","90,47","91,17","88,77","6,79M","-2,12%"
"27.07.2020","91,04","89,76","91,09","88,80","7,60M","1,01%"
"24.07.2020","90,13","91,48","92,74","89,98","6,62M","-0,97%"
"23.07.2020","91,01","90,50","91,38","90,02","6,59M","-0,03%"
"22.07.2020","91,04","89,95","91,25","88,90","10,32M","-0,38%"
"21.07.2020","91,39","86,47","91,72","86,36","15,12M","7,18%"
"20.07.2020","85,27","86,83","87,49","84,80","14,97M","-2,20%"
"17.07.2020","87,19","88,41","89,11","86,91","5,96M","-1,32%"
"16.07.2020","88,36","88,44","89,48","87,35","4,80M","-0,60%"
"15.07.2020","88,89","90,18","90,19","88,21","5,94M","0,61%"
"14.07.2020","88,35","85,39","88,60","85,04","7,44M","3,45%"
"13.07.2020","85,40","86,04","86,93","84,81","7,07M","0,20%"
"10.07.2020","85,23","82,50","85,42","82,50","6,22M","3,01%"
"09.07.2020","82,74","85,97","86,32","82,69","8,83M","-4,18%"
"08.07.2020","86,35","86,39","87,80","85,89","6,74M","0,05%"
"07.07.2020","86,31","87,82","88,08","86,15","5,90M","-2,55%"
"06.07.2020","88,57","89,50","90,25","87,82","6,75M","0,29%"
"02.07.2020","88,31","89,37","90,36","88,16","5,83M","0,79%"
"01.07.2020","87,62","89,28","90,77","87,55","6,38M","-1,80%"
"30.06.2020","89,23","86,60","89,99","86,36","8,26M","1,78%"
"29.06.2020","87,67","86,91","88,57","86,60","7,02M","1,40%"
"26.06.2020","86,46","88,78","88,83","86,18","13,77M","-3,08%"
"25.06.2020","89,21","87,31","89,51","87,16","7,40M","1,79%"
"24.06.2020","87,64","89,99","90,13","86,86","8,97M","-4,16%"
"23.06.2020","91,44","92,50","93,09","91,17","6,32M","-0,16%"
"22.06.2020","91,59","90,32","91,69","89,59","5,94M","1,06%"
"19.06.2020","90,63","94,41","94,41","90,55","14,84M","-1,42%"
"18.06.2020","91,94","91,00","93,23","90,10","7,06M","0,44%"
"17.06.2020","91,54","93,83","94,00","91,50","6,02M","-2,65%"
"16.06.2020","94,03","94,99","95,58","91,49","8,73M","3,07%"
"15.06.2020","91,23","89,09","92,08","88,21","12,29M","-1,26%"
"12.06.2020","92,39","93,62","93,65","90,01","9,53M","3,38%"
"11.06.2020","89,37","92,30","94,19","89,12","14,94M","-8,41%"
"10.06.2020","97,58","101,00","101,50","97,56","10,49M","-3,89%"
"09.06.2020","101,53","100,70","102,93","99,83","10,75M","-1,66%"
"08.06.2020","103,24","102,63","103,59","100,87","11,09M","2,41%"
"05.06.2020","100,81","99,08","102,05","99,05","12,76M","4,71%"
"04.06.2020","96,28","96,78","96,89","95,16","6,37M","-0,93%"
"03.06.2020","97,18","95,97","97,73","95,75","8,44M","2,63%"
"02.06.2020","94,69","93,78","95,22","93,28","7,88M","2,05%"
"01.06.2020","92,79","90,94","93,85","90,11","7,35M","1,19%"
"29.05.2020","91,70","90,19","91,89","89,26","17,02M","0,91%"
"28.05.2020","90,87","93,61","93,90","90,79","9,64M","-3,23%"
"27.05.2020","93,90","94,68","94,69","92,11","7,82M","0,64%"
"26.05.2020","93,30","92,49","94,34","92,03","9,43M","3,35%"
"22.05.2020","90,28","91,45","91,60","89,47","8,56M","-1,91%"
"21.05.2020","92,04","92,77","93,37","91,28","8,83M","-1,03%"
"20.05.2020","93,00","91,00","93,47","90,18","9,16M","3,77%"
"19.05.2020","89,62","92,53","92,63","89,53","7,75M","-3,17%"
"18.05.2020","92,55","92,40","93,40","91,46","12,31M","3,80%"
"15.05.2020","89,16","90,65","92,06","88,83","10,11M","-0,99%"
"14.05.2020","90,05","87,29","90,93","86,02","10,68M","1,52%"
"13.05.2020","88,70","89,90","90,00","87,32","12,22M","-2,63%"
"12.05.2020","91,10","93,13","94,03","91,00","8,75M","-2,43%"
"11.05.2020","93,37","94,21","94,60","93,18","7,10M","-2,20%"
"08.05.2020","95,47","95,00","95,56","94,07","8,60M","3,05%"
"07.05.2020","92,64","92,98","94,06","91,91","9,75M","2,88%"
"06.05.2020","90,05","92,85","93,46","89,77","11,15M","-3,06%"
"05.05.2020","92,89","94,50","95,30","92,68","13,61M","1,59%"
"04.05.2020","91,44","88,76","91,62","87,69","11,19M","2,24%"
"01.05.2020","89,44","91,51","92,05","87,04","13,25M","-2,78%"
"30.04.2020","92,00","93,72","95,74","90,58","12,22M","-2,77%"
"29.04.2020","94,62","92,48","95,14","92,29","12,34M","5,24%"
"28.04.2020","89,91","89,55","90,96","88,83","10,65M","0,22%"
"27.04.2020","89,71","86,75","90,62","85,87","12,04M","3,10%"
"24.04.2020","87,01","88,48","88,79","85,77","9,18M","0,24%"
"23.04.2020","86,80","86,30","88,78","85,39","14,23M","2,79%"
"22.04.2020","84,44","84,95","85,25","82,97","10,33M","3,43%"
"21.04.2020","81,64","80,28","83,79","79,25","19,62M","-2,31%"
"20.04.2020","83,57","82,66","87,00","82,09","15,75M","-4,13%"
"17.04.2020","87,17","81,33","87,50","81,32","16,13M","8,98%"
"16.04.2020","79,99","81,31","82,19","78,81","12,29M","-3,03%"
"15.04.2020","82,49","80,46","83,38","79,32","13,98M","-2,51%"
"14.04.2020","84,61","85,46","87,08","84,33","14,80M","-0,35%"
"13.04.2020","84,91","87,18","87,36","83,40","13,85M","0,71%"
"09.04.2020","84,31","88,74","89,91","81,52","17,05M","-1,94%"
"08.04.2020","85,98","82,29","86,30","81,52","12,28M","6,25%"
"07.04.2020","80,92","84,26","85,69","80,85","16,39M","0,66%"
"06.04.2020","80,39","77,00","80,95","75,51","17,33M","7,03%"
"03.04.2020","75,11","78,00","78,99","73,03","14,91M","-1,33%"
"02.04.2020","76,12","71,75","78,70","69,58","23,22M","11,03%"
"01.04.2020","68,56","69,51","72,29","67,61","14,36M","-5,38%"
"31.03.2020","72,46","73,27","75,04","70,81","18,51M","0,71%"
"30.03.2020","71,95","68,01","72,93","67,02","18,49M","4,61%"
"27.03.2020","68,78","72,12","73,54","68,50","20,41M","-9,95%"
"26.03.2020","76,38","70,30","77,10","67,89","24,14M","10,26%"
"25.03.2020","69,27","68,29","73,14","66,64","22,56M","4,09%"
"24.03.2020","66,55","61,48","67,65","60,32","29,20M","22,74%"
"23.03.2020","54,22","58,26","59,40","52,97","23,76M","-8,71%"
"20.03.2020","59,39","59,53","60,65","56,36","26,96M","3,48%"
"19.03.2020","57,39","55,26","58,49","51,60","29,87M","4,25%"
"18.03.2020","55,05","66,21","66,23","54,57","24,95M","-22,12%"
"17.03.2020","70,69","70,40","72,98","65,49","22,68M","1,42%"
"16.03.2020","69,70","72,57","78,49","69,69","17,54M","-16,45%"
"13.03.2020","83,42","79,98","83,50","74,11","23,50M","9,39%"
"12.03.2020","76,26","77,23","78,12","72,86","25,77M","-8,15%"
"11.03.2020","83,03","82,23","84,84","81,75","18,41M","-2,29%"
"10.03.2020","84,98","86,24","86,30","81,04","22,59M","5,34%"
"09.03.2020","80,67","82,23","88,01","80,00","30,60M","-15,37%"
"06.03.2020","95,32","93,92","96,06","93,42","16,86M","-1,92%"
"05.03.2020","97,19","95,71","97,39","94,94","12,81M","-1,36%"
"04.03.2020","98,53","96,37","99,02","95,67","14,75M","4,39%"
"03.03.2020","94,39","96,79","98,48","93,37","16,53M","-2,28%"
"02.03.2020","96,59","94,02","96,68","92,20","15,05M","3,48%"
"28.02.2020","93,34","90,63","93,44","90,11","20,84M","-0,84%"
"27.02.2020","94,13","95,95","98,20","94,08","15,78M","-3,99%"
"26.02.2020","98,04","100,86","101,61","98,00","11,99M","-2,65%"
"25.02.2020","100,71","104,80","104,92","100,00","12,87M","-3,82%"
"24.02.2020","104,71","105,71","106,96","104,42","9,54M","-3,94%"
"21.02.2020","109,01","108,99","109,19","107,65","6,44M","-0,73%"
"20.02.2020","109,81","110,78","111,07","109,70","4,47M","-0,84%"
"19.02.2020","110,74","110,52","111,10","109,89","5,89M","0,45%"
"18.02.2020","110,24","109,00","110,27","108,83","4,98M","0,15%"
"14.02.2020","110,08","110,84","110,97","109,58","5,15M","-1,42%"
"13.02.2020","111,66","111,37","112,33","111,23","5,99M","-0,34%"
"12.02.2020","112,04","112,51","112,60","111,61","5,73M","0,75%"
"11.02.2020","111,21","110,78","111,37","110,06","6,07M","1,29%"
"10.02.2020","109,79","108,54","109,80","108,32","6,01M","0,78%"
"07.02.2020","108,94","108,93","109,44","108,47","4,83M","-0,50%"
"06.02.2020","109,49","110,63","110,67","109,11","6,27M","-0,72%"
"05.02.2020","110,28","108,27","110,65","108,11","6,91M","3,21%"
"04.02.2020","106,85","107,68","108,33","106,60","9,91M","0,54%"
"03.02.2020","106,28","106,95","107,25","105,40","8,79M","-0,80%"
"31.01.2020","107,14","109,81","110,00","106,39","13,70M","-3,82%"
"30.01.2020","111,40","109,81","111,58","109,06","8,38M","0,93%"
"29.01.2020","110,37","111,45","111,84","110,18","4,77M","-0,67%"
"28.01.2020","111,12","110,98","111,62","110,77","5,77M","0,66%"
"27.01.2020","110,39","110,25","110,83","109,98","7,61M","-1,31%"
"24.01.2020","111,85","112,79","112,98","111,34","6,92M","-1,11%"
"23.01.2020","113,10","112,40","113,49","111,86","8,01M","0,18%"
"22.01.2020","112,90","113,10","113,53","112,46","5,59M","-0,36%"
"21.01.2020","113,31","115,10","115,15","113,17","8,47M","-1,96%"
"17.01.2020","115,58","117,01","117,29","115,52","7,89M","-1,12%"
"16.01.2020","116,89","116,56","117,28","116,45","7,02M","0,65%"
"15.01.2020","116,13","116,30","116,41","115,65","5,81M","-0,15%"
"14.01.2020","116,30","116,50","116,88","115,70","7,19M","-0,31%"
"13.01.2020","116,66","116,47","116,91","116,08","6,85M","0,19%"
"10.01.2020","116,44","117,52","117,69","116,40","6,40M","-0,91%"
"09.01.2020","117,51","117,59","117,92","116,18","7,35M","-0,16%"
"08.01.2020","117,70","118,55","119,09","117,65","7,30M","-1,14%"
"07.01.2020","119,06","119,02","119,73","117,77","7,88M","-1,28%"
"06.01.2020","120,60","121,24","121,67","120,33","9,95M","-0,34%"
"03.01.2020","121,01","121,78","122,72","120,74","6,36M","-0,35%"
"02.01.2020","121,43","120,81","121,62","120,77","5,21M","0,76%"
