25022021;820;A;SAR;1,4555;1,4559;3,7502;3,7508
26022021;820;A;SAR;1,4742;1,4747;3,7501;3,7509
01032021;820;A;SAR;1,4884;1,4888;3,7502;3,7507
02032021;820;A;SAR;1,5153;1,5156;3,7507;3,7509
03032021;820;A;SAR;1,5285;1,5288;3,7507;3,7511
04032021;820;A;SAR;1,4927;1,4930;3,7513;3,7516
05032021;820;A;SAR;1,5156;1,5160;3,7514;3,7520
08032021;820;A;SAR;1,5283;1,5287;3,7511;3,7516
09032021;820;A;SAR;1,5563;1,5566;3,7516;3,7519
10032021;820;A;SAR;1,5313;1,5317;3,7506;3,7512
11032021;820;A;SAR;1,4899;1,4903;3,7503;3,7509
12032021;820;A;SAR;1,4832;1,4836;3,7503;3,7510
15032021;820;A;SAR;1,5008;1,5011;3,7504;3,7507
16032021;820;A;SAR;1,4889;1,4893;3,7501;3,7507
17032021;820;A;SAR;1,5084;1,5087;3,7503;3,7505
18032021;820;A;SAR;1,4789;1,4791;3,7505;3,7507
19032021;820;A;SAR;1,4684;1,4687;3,7505;3,7507
22032021;820;A;SAR;1,4733;1,4738;3,7501;3,7509
23032021;820;A;SAR;1,4650;1,4653;3,7502;3,7504
24032021;820;A;SAR;1,4750;1,4755;3,7499;3,7507
25032021;820;A;SAR;1,5087;1,5089;3,7500;3,7503
26032021;820;A;SAR;1,5207;1,5212;3,7499;3,7507
29032021;820;A;SAR;1,5442;1,5446;3,7501;3,7508
30032021;820;A;SAR;1,5368;1,5370;3,7503;3,7505
31032021;820;A;SAR;1,5189;1,5192;3,7503;3,7506
01042021;820;A;SAR;1,5157;1,5159;3,7501;3,7504
05042021;820;A;SAR;1,5084;1,5087;3,7503;3,7505
06042021;820;A;SAR;1,4999;1,5003;3,7502;3,7508
07042021;820;A;SAR;1,4892;1,4896;3,7502;3,7508
08042021;820;A;SAR;1,4881;1,4885;3,7500;3,7506
09042021;820;A;SAR;1,5048;1,5053;3,7498;3,7506
12042021;820;A;SAR;1,5086;1,5088;3,7501;3,7503
13042021;820;A;SAR;1,5214;1,5216;3,7502;3,7504
14042021;820;A;SAR;1,5180;1,5182;3,7502;3,7504
15042021;820;A;SAR;1,4992;1,4995;3,7502;3,7505
16042021;820;A;SAR;1,5014;1,5018;3,7507;3,7513
19042021;820;A;SAR;1,4860;1,4864;3,7507;3,7513
20042021;820;A;SAR;1,4734;1,4736;3,7503;3,7505
22042021;820;A;SAR;1,4656;1,4658;3,7501;3,7503
23042021;820;A;SAR;1,4606;1,4609;3,7501;3,7506
26042021;820;A;SAR;1,4548;1,4551;3,7501;3,7503
27042021;820;A;SAR;1,4511;1,4513;3,7499;3,7502
28042021;820;A;SAR;1,4398;1,4401;3,7500;3,7504
29042021;820;A;SAR;1,4308;1,4310;3,7499;3,7502
30042021;820;A;SAR;1,4407;1,4410;3,7499;3,7502
03052021;820;A;SAR;1,4420;1,4423;3,7501;3,7504
04052021;820;A;SAR;1,4531;1,4535;3,7500;3,7505
05052021;820;A;SAR;1,4363;1,4365;3,7502;3,7504
06052021;820;A;SAR;1,4104;1,4106;3,7499;3,7502
07052021;820;A;SAR;1,3920;1,3925;3,7500;3,7507
10052021;820;A;SAR;1,3924;1,3926;3,7502;3,7504
11052021;820;A;SAR;1,3971;1,3973;3,7502;3,7504
12052021;820;A;SAR;1,3958;1,3960;3,7502;3,7504
13052021;820;A;SAR;1,4081;1,4083;3,7502;3,7504
14052021;820;A;SAR;1,4051;1,4053;3,7502;3,7504
17052021;820;A;SAR;1,4065;1,4067;3,7502;3,7504
18052021;820;A;SAR;1,4020;1,4023;3,7502;3,7504
19052021;820;A;SAR;1,4083;1,4085;3,7502;3,7504
20052021;820;A;SAR;1,4105;1,4108;3,7501;3,7503
21052021;820;A;SAR;1,4138;1,4140;3,7501;3,7503
24052021;820;A;SAR;1,4183;1,4187;3,7498;3,7504
25052021;820;A;SAR;1,4169;1,4171;3,7501;3,7503
26052021;820;A;SAR;1,4174;1,4177;3,7499;3,7505
27052021;820;A;SAR;1,4088;1,4090;3,7501;3,7503
28052021;820;A;SAR;1,3938;1,3942;3,7500;3,7505
31052021;820;A;SAR;1,3949;1,3952;3,7502;3,7504
01062021;820;A;SAR;1,3765;1,3769;3,7501;3,7507
02062021;820;A;SAR;1,3635;1,3640;3,7499;3,7507
04062021;820;A;SAR;1,3507;1,3511;3,7499;3,7507
07062021;820;A;SAR;1,3462;1,3466;3,7500;3,7507
08062021;820;A;SAR;1,3460;1,3463;3,7503;3,7505
09062021;820;A;SAR;1,3472;1,3475;3,7500;3,7505
10062021;820;A;SAR;1,3499;1,3502;3,7501;3,7507
11062021;820;A;SAR;1,3647;1,3651;3,7500;3,7507
14062021;820;A;SAR;1,3518;1,3522;3,7499;3,7505
15062021;820;A;SAR;1,3563;1,3566;3,7502;3,7504
16062021;820;A;SAR;1,3386;1,3388;3,7501;3,7503
17062021;820;A;SAR;1,3426;1,3429;3,7501;3,7503
18062021;820;A;SAR;1,3413;1,3417;3,7500;3,7506
21062021;820;A;SAR;1,3430;1,3432;3,7501;3,7503
22062021;820;A;SAR;1,3377;1,3381;3,7500;3,7506
23062021;820;A;SAR;1,3201;1,3205;3,7500;3,7506
24062021;820;A;SAR;1,3138;1,3140;3,7501;3,7503
25062021;820;A;SAR;1,3118;1,3122;3,7500;3,7506
28062021;820;A;SAR;1,3175;1,3178;3,7503;3,7505
29062021;820;A;SAR;1,3183;1,3186;3,7503;3,7505
30062021;820;A;SAR;1,3336;1,3338;3,7503;3,7505
