10032023;820;A;SAR;1,3801;1,3804;3,7540;3,7544
13032023;820;A;SAR;1,3955;1,3958;3,7541;3,7545
14032023;820;A;SAR;1,3942;1,3946;3,7547;3,7552
15032023;820;A;SAR;1,4100;1,4108;3,7555;3,7570
16032023;820;A;SAR;1,4079;1,4082;3,7559;3,7563
17032023;820;A;SAR;1,4016;1,4029;3,7550;3,7580
20032023;820;A;SAR;1,3966;1,3969;3,7560;3,7563
21032023;820;A;SAR;1,3956;1,3960;3,7568;3,7574
22032023;820;A;SAR;1,4014;1,4017;3,7560;3,7563
23032023;820;A;SAR;1,4008;1,4012;3,7563;3,7569
24032023;820;A;SAR;1,4085;1,4089;3,7563;3,7568
27032023;820;A;SAR;1,3923;1,3929;3,7553;3,7563
28032023;820;A;SAR;1,3773;1,3776;3,7552;3,7556
29032023;820;A;SAR;1,3711;1,3714;3,7548;3,7551
30032023;820;A;SAR;1,3652;1,3655;3,7536;3,7539
31032023;820;A;SAR;1,3532;1,3535;3,7534;3,7540
03042023;820;A;SAR;1,3498;1,3501;3,7505;3,7510
04042023;820;A;SAR;1,3531;1,3535;3,7505;3,7510
05042023;820;A;SAR;1,3444;1,3448;3,7513;3,7518
06042023;820;A;SAR;1,3508;1,3511;3,7513;3,7516
10042023;820;A;SAR;1,3547;1,3551;3,7514;3,7519
11042023;820;A;SAR;1,3360;1,3363;3,7512;3,7517
12042023;820;A;SAR;1,3193;1,3196;3,7508;3,7512
13042023;820;A;SAR;1,3087;1,3090;3,7508;3,7512
14042023;820;A;SAR;1,3182;1,3185;3,7509;3,7513
17042023;820;A;SAR;1,3168;1,3182;3,7491;3,7528
18042023;820;A;SAR;1,3243;1,3246;3,7505;3,7507
19042023;820;A;SAR;1,3455;1,3457;3,7502;3,7504
20042023;820;A;SAR;1,3462;1,3465;3,7503;3,7507
24042023;820;A;SAR;1,3488;1,3490;3,7505;3,7507
25042023;820;A;SAR;1,3492;1,3495;3,7506;3,7508
26042023;820;A;SAR;1,3483;1,3486;3,7510;3,7513
27042023;820;A;SAR;1,3362;1,3378;3,7487;3,7528
28042023;820;A;SAR;1,3331;1,3333;3,7506;3,7508
02052023;820;A;SAR;1,3420;1,3422;3,7500;3,7502
03052023;820;A;SAR;1,3381;1,3402;3,7476;3,7531
04052023;820;A;SAR;1,3358;1,3361;3,7503;3,7505
05052023;820;A;SAR;1,3249;1,3253;3,7498;3,7505
08052023;820;A;SAR;1,3250;1,3252;3,7501;3,7503
09052023;820;A;SAR;1,3333;1,3335;3,7501;3,7503
10052023;820;A;SAR;1,3210;1,3212;3,7501;3,7503
11052023;820;A;SAR;1,3250;1,3252;3,7501;3,7503
12052023;820;A;SAR;1,3126;1,3129;3,7501;3,7503
15052023;820;A;SAR;1,3092;1,3094;3,7500;3,7502
16052023;820;A;SAR;1,3097;1,3100;3,7499;3,7501
17052023;820;A;SAR;1,3192;1,3213;3,7473;3,7528
18052023;820;A;SAR;1,3237;1,3240;3,7499;3,7501
19052023;820;A;SAR;1,3284;1,3305;3,7473;3,7528
22052023;820;A;SAR;1,3246;1,3248;3,7499;3,7501
23052023;820;A;SAR;1,3244;1,3247;3,7499;3,7501
24052023;820;A;SAR;1,3190;1,3192;3,7502;3,7504
25052023;820;A;SAR;1,3329;1,3331;3,7499;3,7501
26052023;820;A;SAR;1,3351;1,3372;3,7476;3,7531
29052023;820;A;SAR;1,3319;1,3321;3,7500;3,7502
30052023;820;A;SAR;1,3489;1,3491;3,7500;3,7502
31052023;820;A;SAR;1,3584;1,3587;3,7507;3,7509
01062023;820;A;SAR;1,3424;1,3426;3,7501;3,7503
02062023;820;A;SAR;1,3211;1,3213;3,7506;3,7508
05062023;820;A;SAR;1,3127;1,3130;3,7500;3,7502
06062023;820;A;SAR;1,3142;1,3145;3,7500;3,7502
07062023;820;A;SAR;1,3096;1,3098;3,7500;3,7502
09062023;820;A;SAR;1,3042;1,3044;3,7504;3,7506
12062023;820;A;SAR;1,3020;1,3022;3,7500;3,7502
13062023;820;A;SAR;1,2940;1,2942;3,7500;3,7502
14062023;820;A;SAR;1,2911;1,2932;3,7475;3,7530
15062023;820;A;SAR;1,2856;1,2858;3,7504;3,7506
16062023;820;A;SAR;1,2874;1,2876;3,7501;3,7503
19062023;820;A;SAR;1,2742;1,2745;3,7508;3,7510
20062023;820;A;SAR;1,2777;1,2779;3,7507;3,7509
21062023;820;A;SAR;1,2738;1,2741;3,7514;3,7516
22062023;820;A;SAR;1,2728;1,2730;3,7509;3,7511
23062023;820;A;SAR;1,2741;1,2743;3,7510;3,7512
26062023;820;A;SAR;1,2716;1,2718;3,7504;3,7506
27062023;820;A;SAR;1,2770;1,2773;3,7504;3,7506
28062023;820;A;SAR;1,2946;1,2949;3,7504;3,7506
29062023;820;A;SAR;1,2952;1,2954;3,7504;3,7506
30062023;820;A;SAR;1,2838;1,2858;3,7479;3,7534
