08032022;820;A;SAR;1,3565;1,3568;3,7518;3,7520
09032022;820;A;SAR;1,3350;1,3353;3,7516;3,7518
10032022;820;A;SAR;1,3463;1,3465;3,7514;3,7516
11032022;820;A;SAR;1,3394;1,3396;3,7514;3,7516
14032022;820;A;SAR;1,3498;1,3500;3,7515;3,7517
15032022;820;A;SAR;1,3676;1,3678;3,7516;3,7518
16032022;820;A;SAR;1,3668;1,3670;3,7518;3,7520
17032022;820;A;SAR;1,3528;1,3531;3,7518;3,7520
18032022;820;A;SAR;1,3435;1,3438;3,7515;3,7517
21032022;820;A;SAR;1,3237;1,3239;3,7514;3,7516
22032022;820;A;SAR;1,3116;1,3118;3,7512;3,7514
23032022;820;A;SAR;1,2982;1,2984;3,7510;3,7512
24032022;820;A;SAR;1,2812;1,2814;3,7510;3,7512
25032022;820;A;SAR;1,2736;1,2738;3,7511;3,7513
28032022;820;A;SAR;1,2767;1,2771;3,7510;3,7518
29032022;820;A;SAR;1,2652;1,2654;3,7525;3,7527
30032022;820;A;SAR;1,2658;1,2660;3,7516;3,7518
31032022;820;A;SAR;1,2627;1,2629;3,7514;3,7516
01042022;820;A;SAR;1,2523;1,2525;3,7512;3,7514
04042022;820;A;SAR;1,2307;1,2309;3,7513;3,7515
05042022;820;A;SAR;1,2367;1,2369;3,7512;3,7514
06042022;820;A;SAR;1,2519;1,2522;3,7509;3,7511
07042022;820;A;SAR;1,2642;1,2644;3,7506;3,7508
08042022;820;A;SAR;1,2667;1,2669;3,7502;3,7504
11042022;820;A;SAR;1,2538;1,2540;3,7500;3,7502
12042022;820;A;SAR;1,2393;1,2395;3,7500;3,7502
13042022;820;A;SAR;1,2481;1,2483;3,7500;3,7502
14042022;820;A;SAR;1,2573;1,2575;3,7500;3,7502
18042022;820;A;SAR;1,2464;1,2466;3,7499;3,7501
19042022;820;A;SAR;1,2442;1,2444;3,7499;3,7501
20042022;820;A;SAR;1,2370;1,2372;3,7502;3,7504
22042022;820;A;SAR;1,2617;1,2619;3,7503;3,7505
25042022;820;A;SAR;1,3013;1,3015;3,7508;3,7510
26042022;820;A;SAR;1,3239;1,3241;3,7508;3,7510
27042022;820;A;SAR;1,3373;1,3375;3,7507;3,7509
28042022;820;A;SAR;1,3358;1,3360;3,7507;3,7509
29042022;820;A;SAR;1,3113;1,3115;3,7507;3,7509
02052022;820;A;SAR;1,3399;1,3402;3,7507;3,7509
03052022;820;A;SAR;1,3373;1,3375;3,7507;3,7509
04052022;820;A;SAR;1,3353;1,3355;3,7508;3,7510
05052022;820;A;SAR;1,3342;1,3344;3,7508;3,7510
06052022;820;A;SAR;1,3528;1,3531;3,7507;3,7509
09052022;820;A;SAR;1,3685;1,3687;3,7509;3,7511
10052022;820;A;SAR;1,3698;1,3701;3,7509;3,7511
11052022;820;A;SAR;1,3659;1,3661;3,7510;3,7512
12052022;820;A;SAR;1,3723;1,3725;3,7509;3,7511
13052022;820;A;SAR;1,3614;1,3617;3,7509;3,7511
16052022;820;A;SAR;1,3505;1,3507;3,7510;3,7512
17052022;820;A;SAR;1,3241;1,3244;3,7509;3,7511
18052022;820;A;SAR;1,3219;1,3221;3,7510;3,7512
19052022;820;A;SAR;1,3114;1,3116;3,7510;3,7512
20052022;820;A;SAR;1,3001;1,3004;3,7510;3,7512
23052022;820;A;SAR;1,2787;1,2789;3,7510;3,7512
24052022;820;A;SAR;1,2823;1,2826;3,7508;3,7510
25052022;820;A;SAR;1,2890;1,2893;3,7509;3,7511
26052022;820;A;SAR;1,2785;1,2789;3,7505;3,7514
27052022;820;A;SAR;1,2644;1,2646;3,7509;3,7511
30052022;820;A;SAR;1,2586;1,2588;3,7508;3,7510
31052022;820;A;SAR;1,2607;1,2609;3,7504;3,7506
01062022;820;A;SAR;1,2733;1,2736;3,7505;3,7507
02062022;820;A;SAR;1,2763;1,2765;3,7507;3,7509
03062022;820;A;SAR;1,2784;1,2786;3,7507;3,7509
06062022;820;A;SAR;1,2752;1,2754;3,7508;3,7510
07062022;820;A;SAR;1,3036;1,3039;3,7511;3,7513
08062022;820;A;SAR;1,2983;1,2985;3,7512;3,7514
09062022;820;A;SAR;1,3044;1,3049;3,7512;3,7522
10062022;820;A;SAR;1,3283;1,3285;3,7513;3,7515
13062022;820;A;SAR;1,3601;1,3603;3,7515;3,7517
14062022;820;A;SAR;1,3645;1,3648;3,7518;3,7520
15062022;820;A;SAR;1,3623;1,3625;3,7519;3,7521
17062022;820;A;SAR;1,3673;1,3676;3,7521;3,7523
20062022;820;A;SAR;1,3761;1,3763;3,7521;3,7523
21062022;820;A;SAR;1,3713;1,3716;3,7521;3,7523
22062022;820;A;SAR;1,3726;1,3728;3,7521;3,7523
23062022;820;A;SAR;1,3812;1,3814;3,7522;3,7524
24062022;820;A;SAR;1,3944;1,3947;3,7524;3,7526
27062022;820;A;SAR;1,3909;1,3912;3,7532;3,7536
28062022;820;A;SAR;1,3901;1,3903;3,7530;3,7532
29062022;820;A;SAR;1,3928;1,3931;3,7519;3,7523
30062022;820;A;SAR;1,3958;1,3961;3,7519;3,7523
