14102020;820;A;SAR;1,4840;1,4843;3,7510;3,7512
15102020;820;A;SAR;1,4971;1,4976;3,7509;3,7517
16102020;820;A;SAR;1,4985;1,4990;3,7509;3,7517
19102020;820;A;SAR;1,4935;1,4937;3,7505;3,7507
20102020;820;A;SAR;1,4883;1,4887;3,7503;3,7508
21102020;820;A;SAR;1,4931;1,4933;3,7504;3,7506
22102020;820;A;SAR;1,4882;1,4884;3,7503;3,7505
23102020;820;A;SAR;1,4962;1,4964;3,7503;3,7505
26102020;820;A;SAR;1,5017;1,5020;3,7503;3,7505
27102020;820;A;SAR;1,5061;1,5063;3,7502;3,7504
28102020;820;A;SAR;1,5283;1,5286;3,7502;3,7504
29102020;820;A;SAR;1,5410;1,5413;3,7502;3,7505
30102020;820;A;SAR;1,5388;1,5391;3,7502;3,7504
03112020;820;A;SAR;1,5168;1,5170;3,7504;3,7506
04112020;820;A;SAR;1,5177;1,5181;3,7503;3,7507
05112020;820;A;SAR;1,4829;1,4831;3,7504;3,7506
06112020;820;A;SAR;1,4745;1,4749;3,7502;3,7510
09112020;820;A;SAR;1,4082;1,4084;3,7504;3,7506
10112020;820;A;SAR;1,4315;1,4317;3,7504;3,7506
11112020;820;A;SAR;1,4401;1,4404;3,7504;3,7506
12112020;820;A;SAR;1,4421;1,4424;3,7504;3,7506
13112020;820;A;SAR;1,4623;1,4627;3,7501;3,7509
16112020;820;A;SAR;1,4448;1,4452;3,7501;3,7509
17112020;820;A;SAR;1,4386;1,4391;3,7501;3,7509
18112020;820;A;SAR;1,4111;1,4115;3,7500;3,7508
19112020;820;A;SAR;1,4217;1,4221;3,7500;3,7508
20112020;820;A;SAR;1,4264;1,4268;3,7500;3,7507
23112020;820;A;SAR;1,4350;1,4354;3,7500;3,7507
24112020;820;A;SAR;1,4405;1,4410;3,7500;3,7508
25112020;820;A;SAR;1,4264;1,4269;3,7500;3,7508
26112020;820;A;SAR;1,4182;1,4187;3,7501;3,7509
27112020;820;A;SAR;1,4260;1,4265;3,7501;3,7509
30112020;820;A;SAR;1,4212;1,4217;3,7502;3,7510
01122020;820;A;SAR;1,4073;1,4075;3,7505;3,7507
02122020;820;A;SAR;1,3931;1,3936;3,7505;3,7513
03122020;820;A;SAR;1,3760;1,3764;3,7507;3,7515
04122020;820;A;SAR;1,3783;1,3785;3,7509;3,7511
07122020;820;A;SAR;1,3596;1,3601;3,7511;3,7519
08122020;820;A;SAR;1,3572;1,3574;3,7513;3,7515
09122020;820;A;SAR;1,3622;1,3624;3,7513;3,7515
10122020;820;A;SAR;1,3554;1,3558;3,7506;3,7514
11122020;820;A;SAR;1,3511;1,3516;3,7505;3,7513
14122020;820;A;SAR;1,3480;1,3484;3,7510;3,7517
15122020;820;A;SAR;1,3585;1,3587;3,7512;3,7514
16122020;820;A;SAR;1,3608;1,3610;3,7513;3,7515
17122020;820;A;SAR;1,3487;1,3492;3,7513;3,7522
18122020;820;A;SAR;1,3588;1,3591;3,7514;3,7519
21122020;820;A;SAR;1,3743;1,3747;3,7515;3,7523
22122020;820;A;SAR;1,3718;1,3720;3,7517;3,7519
23122020;820;A;SAR;1,3785;1,3790;3,7520;3,7530
24122020;820;A;SAR;1,3800;1,3805;3,7523;3,7525
28122020;820;A;SAR;1,3959;1,3961;3,7526;3,7528
29122020;820;A;SAR;1,3839;1,3842;3,7526;3,7528
30122020;820;A;SAR;1,3849;1,3851;3,7519;3,7521
31122020;820;A;SAR;1,3850;1,3852;3,7515;3,7517
